"noc_2016","noc_title","harm.rank16","harm.rank06","harm.rank21","diff_21_06","diff_21_16","skill_groups","rank06","rank16","rank21","skill_groups_2","standardized06","standardized16","standardized21","std_diff_21_06","normalized06","normalized16","normalized21","norm_diff_21_06","Rank21_Tech_Design","Rank21_Programming","Rank21_Comp_and_Elec","Rank21_Inter_w_Comp","Rank21_Eng_and_Tech","Rank21_Telco","Rank16_Tech_Design","Rank16_Programming","Rank16_Comp_and_Elec","Rank16_Inter_w_Comp","Rank16_Eng_and_Tech","Rank16_Telco","Rank06_Tech_Design","Rank06_Programming","Rank06_Comp_and_Elec","Rank06_Inter_w_Comp","Rank06_Eng_and_Tech","Rank06_Telco","Score21_comp_elec","Score21_eng_tech","Score21_telco","Score21_tech_design","Score21_programming","Score21_inter_comp","Score16_comp_elec","Score16_eng_tech","Score16_telco","Score16_tech_design","Score16_programming","Score16_inter_comp","Score06_comp_elec","Score06_eng_tech","Score06_telco","Score06_tech_design","Score06_programming","Score06_inter_comp","normalized_tech_design06","normalized_tech_design16","normalized_tech_design21","normalized_programming06","normalized_programming16","normalized_programming21","normalized_comp_elec06","normalized_comp_elec16","normalized_comp_elec21","normalized_inter_comp06","normalized_inter_comp16","normalized_inter_comp21","normalized_eng_tech06","normalized_eng_tech16","normalized_eng_tech21","normalized_telco06","normalized_telco16","normalized_telco21","normalized_tech_design_diff","normalized_programming_diff","normalized_comp_elec_diff","normalized_inter_comp_diff","normalized_eng_tech_diff","normalized_telco_diff","diff_16_06"
4112,"Lawyers and Quebec notaries",174.816054193155,330.180787706607,187.725706803966,-142.455080902641,12.909652610811,1,401,224,219,"0-1",1.35977375909401,1.20054377546239,1.05273186653417,-0.307041892559832,0.691553035004114,0.73019332549488,0.682042295489018,-0.00951073951509629,166.5,190,145,195,379,161,163,158.5,146,168,348,156,425,441,242,263,410,309,12.617,1.836,3.3201,1.88,1.125,13.4514,12.617,1.836,3.3201,1.88,1.125,13.4514,8.442,0.8908,1.649,1.7584,0.3808,8.0384,0.0809017713365539,0.144278974358974,0.151945590547045,0.0152590390171384,0.0526315789473684,0.0578523411128304,0.272132654026515,0.379627071608832,0.400908697533535,0.276241234221599,0.45636200809795,0.443659592351334,0.0233818815030858,0.0606571971458563,0.0576056749108537,0.0653193095819213,0.133473503091507,0.163861217828851,0.0710438192104906,0.0425933020956921,0.128776043507021,0.167418358129735,0.0342237934077679,0.0985419082469296,-155.364733513452
5136,"Painters, sculptors and other visual artists",127.984420974795,240.313643403595,82.140033330224,-158.173610073371,-45.844387644571,1,303,145,76,"0-1",0.514904579894823,0.409093870974947,0.288981159433505,-0.225923420461319,0.500071765663058,0.528826527744567,0.49381831051282,-0.00625345515023784,145,215,20,300,241,153,32.5,245.5,236,403,248,441,152,261,195,369,222,429,21.624,4.7603,3.4026,2.025,1.0044,10.034,9.504,3.9975,0.7497,4.4944,0.75,4.0546,9.504,3.9975,0.7497,6.6216,1.2994,4.0546,0.304651483781919,0.543310769230769,0.163664798328599,0.0520682649655189,0.0350877192982456,0.051650570145535,0.308012486992716,0.282995967754452,0.69616983333989,0.136556802244039,0.131448191446324,0.328764866568607,0.11896147527366,0.132459240755259,0.150378158191947,0.0258423908272023,0.0301391781174371,0.168068541121273,-0.14098668545332,-0.000417694819983883,0.388157346347174,0.192208064324568,0.0314166829182867,0.14222615029407,-112.3292224288
4165,"Health policy researchers, consultants and program officers",61.4542090429583,261.075526149224,79.241240577369,-181.834285571855,17.7870315344107,1,334,57,73,"0-1",0.710093544337542,0.59194145385354,0.465429434837132,-0.24466410950041,0.544309419956808,0.575348022070215,0.537303438879805,-0.00700598107700301,213,29,58,114,326,110,148,21,65,71,244,80,371.5,360.5,176,245,345,202,16.2425,2.90625,3.88,1.625,4.8925,15.9375,15.3867,4.180425,4.5254,2.0825,5.47875,17.06255,10.175,1.7825,2.46,2.72,0.75,9.3,0.12514377731769,0.223179487179487,0.131335949276036,0.0300532543667379,0.256315789473684,0.251593403461798,0.33068232495912,0.465601748237639,0.519757287282168,0.320476858345021,0.58122499645585,0.527243538558521,0.0508155969455879,0.138535756520815,0.0915590142507265,0.100920089199487,0.181928553624983,0.19241491857342,0.00619217195834545,0.22154014909506,0.189074962323048,0.2067666802135,0.0407434173051386,0.0914948293739323,-199.621317106266
714,"Facility operation and maintenance managers",159.692870326462,323.812493654232,137.241197233863,-186.571296420369,-22.451673092599,1,392,187,135,"0-1",1.29990343150479,1.14445892088521,0.998609872080598,-0.301293559424188,0.677984015557204,0.715923783601624,0.668704098383337,-0.009279917173867,159,156.5,169,259,129,72,436.5,245.5,181.5,78.5,232.5,111.5,236.5,477,223.5,375.5,342.5,452.5,12.2146444444444,8.759,5.01555555555555,1.9209,1.28,11.6494,11.072,4.4928,3.8775,0.3125,0.75,16.872,8.6858,1.8204,0.5016,4.9922,0,3.944,0.229684840119623,0.40961641025641,0.155251215362669,0,0.0350877192982456,0.0658231081105982,0.280369474438153,0.331668492921065,0.387718960847475,0.132678821879383,0.57463633566037,0.38307543601597,0.0519816144573865,0.148912422434526,0.277235638237123,0.0149514494916683,0.155881903628601,0.250325819648907,-0.0744336247569537,0.0658231081105982,0.107349486409322,0.250396614136587,0.225254023779736,0.235374370157239,-164.11962332777
8261,"Fishing masters and officers",159.63717643377,115.212772319925,327.218719074412,212.005946754487,167.581542640642,2,126,184,363,"2-3",-0.661207903586202,-0.692655530748811,-0.774209169914263,-0.113001266328061,0.233517467353502,0.24851093519659,0.231798362488581,-0.00171910486492055,428,467,362.5,455.5,279.5,185.5,474.5,443.5,258,407,192,45,132,119,214,383,174,42,6.1997,3.7636,3.1382,0.6072,0,3.108,8.9072,5.7311,6.5754,0,0,3.6869,8.9072,5.7311,6.5754,6.9969,2.4528,3.6869,0.32191856452726,0.574104615384615,0.0490751928617901,0.0982861630809795,0,0,0.287849507412463,0.264470608685935,0.190541284764565,0.123664095371669,0.118734202600887,0.0959092246270225,0.172296777607541,0.190047037563614,0.118758169105237,0.281575389369809,0.264341939166861,0.154584707442287,-0.27284337166547,-0.0982861630809795,-0.0973082226478979,-0.0277548707446465,-0.0535386085023042,-0.126990681927522,44.424404113845
8262,"Fishermen/women",159.63717643377,115.212772319925,327.218719074412,212.005946754487,167.581542640642,2,127,185,364,"2-3",-0.661207903586202,-0.692655530748811,-0.774209169914263,-0.113001266328061,0.233517467353502,0.24851093519659,0.231798362488581,-0.00171910486492055,428,467,362.5,455.5,279.5,185.5,474.5,443.5,258,407,192,45,132,119,214,383,174,42,6.1997,3.7636,3.1382,0.6072,0,3.108,8.9072,5.7311,6.5754,0,0,3.6869,8.9072,5.7311,6.5754,6.9969,2.4528,3.6869,0.32191856452726,0.574104615384615,0.0490751928617901,0.0982861630809795,0,0,0.287849507412463,0.264470608685935,0.190541284764565,0.123664095371669,0.118734202600887,0.0959092246270225,0.172296777607541,0.190047037563614,0.118758169105237,0.281575389369809,0.264341939166861,0.154584707442287,-0.27284337166547,-0.0982861630809795,-0.0973082226478979,-0.0277548707446465,-0.0535386085023042,-0.126990681927522,44.424404113845
8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",209.532199635162,135.26927827288,321.402151778439,186.132873505559,111.869952143277,2,174,273,359,"2-3",-0.472650407367768,-0.516020122514459,-0.603755655202716,-0.131105247834948,0.276252164758253,0.293451880067264,0.273806100738672,-0.00244606401958081,375.666666666667,349,368.666666666667,393,219,301,228,195,323,260,120,250,62,83,326,269,176,239,5.99955925925926,5.44406666666667,2.19541759259259,0.926388888888889,0.449544444444444,5.89880185185185,6.97226666666667,8.86655555555556,2.42322222222222,1.42604444444444,0.984866666666667,9.24071111111111,5.51045,5.72651875,2.2288,9.3529375,2.8946125,7.7614625,0.43031688520819,0.767420512820513,0.0748727163821503,0.115990034340852,0.0460756335282651,0.0231175098181136,0.173089787423814,0.204408050419107,0.183980411839924,0.266530943197756,0.310768721274618,0.189737402037465,0.17215583254881,0.29420253908355,0.172070437250697,0.0907710136784253,0.0974175352456811,0.106504824019613,-0.355444168826039,-0.0928725245227384,0.0108906244161098,-0.0767935411602909,-8.53952981128003e-05,0.0157338103411879,74.262921362282
6221,"Technical sales specialists - wholesale trade",109.807040297304,38.407336624864,223.963904157046,185.556567532182,114.156863859742,2,32,113,265,"2-3",-1.38327986789526,-1.36907242611615,-1.42695279803589,-0.0436729301406258,0.0698669760282734,0.0764117241258129,0.0709317266732389,0.0010647506449655,209.3,304.55,322.5,347.3,202.7,244.3,67,105,179,236,89,103,16,40,41,75,54,55,7.37411571428571,5.94338238095238,2.81545,1.71324857142857,0.637428571428572,7.90948238095239,11.1982,10.8125,4.047,3.0264,1.58375,10.516275,16.5627,13.164825,5.167525,14.4739,4.609,15.8704,0.665925925925926,1.18760205128205,0.138468386138082,0.18468726583506,0.074093567251462,0.0327793201327555,0.546491749665527,0.335585886209348,0.229040154278146,0.550855539971949,0.354873983866339,0.257337503877366,0.40100003691876,0.358844124955155,0.187911068771252,0.21977335779881,0.162696083555112,0.138125148743753,-0.527457539787844,-0.151907945702304,-0.317451595387381,-0.293518036094584,-0.213088968147508,-0.081648209055057,71.39970367244
823,"Managers in aquaculture",119.128225976381,25.6724995639861,202.844715171631,177.172215607645,83.71648919525,2,25,131,243,"2-3",-1.50300406096166,-1.48122671402265,-1.53518190540869,-0.0321778444470289,0.0427326681098377,0.0478765639322888,0.0442589999697081,0.0015263318598704,182.5,184.5,298.5,325.5,111.5,289,110.5,86,166,203,86,132,6,49,114,127,22,91,8.6272,9.976,2.3001,1.82,1.1573,8.8683,11.7425,11.02,3.7125,2.35,1.88,12.2475,12.52,19.7739,3.9831,17.9894,4.12,13.5415,0.827669657234875,1.47605333333333,0.14709626318916,0.165092543987947,0.087953216374269,0.0595133461065588,0.409908509804451,0.352481584837018,0.270117881541508,0.469197054698457,0.414734672849047,0.289573439798277,0.604332416517453,0.365736988267184,0.315844574445135,0.167780197011466,0.149248631133767,0.111843402577092,-0.680573394045714,-0.105579197881388,-0.139790628262944,-0.17962361490018,-0.288487842072318,-0.0559367944343744,93.4557264123949
1227,"Court officers and justices of the peace",191.427349138878,134.461947833697,298.557507360443,164.095559526746,107.130158221565,2,172,255,344,"2-3",-0.480240373765223,-0.523130191538425,-0.610616885728868,-0.130376511963645,0.274531973708772,0.291642881388988,0.27211517182762,-0.00241680188115168,310,284.75,220.5,235,491.5,405.5,365.5,101.5,172,185,409,189,473,477,64,86,319,95,10.7793069444444,0.2627375,1.46428333333334,1.21019166666667,0.75605,12.2003458333334,11.4558,1.0425,2.9253,0.75,1.62,12.9465,14.6365,2.2195,3.912,0.6552,0,15.5406,0.0301449275362319,0.05376,0.0978102592908398,0,0.0757894736842105,0.0388793444429826,0.481414787085963,0.343582086772434,0.340666736964335,0.539291725105189,0.438904045171485,0.401598515094208,0.0642601788098622,0.0342982234682895,0.00769442470464322,0.164659092904427,0.117601891085686,0.0692185428212015,0.0676653317546079,0.0388793444429826,-0.140748050121627,-0.137693210010981,-0.056565754105219,-0.0954405500832251,56.965401305181
6312,"Executive housekeepers",290.69600851786,147.611843495456,308.259502180829,160.647658685373,17.563493662969,3,195,342,351,"2-3",-0.356614084753023,-0.407320528883215,-0.498860334568136,-0.142246249815113,0.302550653199978,0.321108070259693,0.299657226075298,-0.00289342712467944,440.5,467,373.5,175.5,289.5,303.5,423,443.5,317.5,397.5,205.5,179.5,228.5,125.5,369.5,440.5,87.5,81.5,5.7358,3.608,2.1318,0.5244,0,14.1746,7.1556,5.3352,3.0672,0.475,0,4.3316,4.009,9.248,4.2218,5.1912,2.3895,1.8335,0.238840579710145,0.425944615384615,0.0423831211079097,0.0957496684124268,0,0,0.122363068773058,0.210098928149047,0.175334041409334,0.0586781206171108,0.14102603999184,0.467973944105905,0.280496434263071,0.176895786550446,0.113821808814385,0.178258502923566,0.123306505431243,0.103260463060551,-0.196457458602235,-0.0957496684124268,0.0529709726362751,0.409295823488794,-0.166674625448685,-0.0749980398630146,143.084165022404
6315,"Cleaning supervisors",290.69600851786,147.611843495456,308.259502180829,160.647658685373,17.563493662969,3,196,343,352,"2-3",-0.356614084753023,-0.407320528883215,-0.498860334568136,-0.142246249815113,0.302550653199978,0.321108070259693,0.299657226075298,-0.00289342712467944,440.5,467,373.5,175.5,289.5,303.5,423,443.5,317.5,397.5,205.5,179.5,228.5,125.5,369.5,440.5,87.5,81.5,5.7358,3.608,2.1318,0.5244,0,14.1746,7.1556,5.3352,3.0672,0.475,0,4.3316,4.009,9.248,4.2218,5.1912,2.3895,1.8335,0.238840579710145,0.425944615384615,0.0423831211079097,0.0957496684124268,0,0,0.122363068773058,0.210098928149047,0.175334041409334,0.0586781206171108,0.14102603999184,0.467973944105905,0.280496434263071,0.176895786550446,0.113821808814385,0.178258502923566,0.123306505431243,0.103260463060551,-0.196457458602235,-0.0957496684124268,0.0529709726362751,0.409295823488794,-0.166674625448685,-0.0749980398630146,143.084165022404
7235,"Structural metal and platework fabricators and fitters",254.437492573314,122.871159620505,282.688299178452,159.817139557947,28.250806605138,2,141,311,329,"2-3",-0.589209005181086,-0.625208968998337,-0.709123105797806,-0.11991410061672,0.249835307792228,0.265671210385147,0.247838620442544,-0.00199668734968383,403,467,435,465,113,293,365.5,443.5,403,432,98,268,45,69,471,435,158,474,3.6084,9.7572,2.2302,0.75,0,2.664,3.6084,9.7572,2.2302,0.75,0,2.664,0.6936,6.4862,0.2709,10.2492,3.159,1.968,0.471552795031056,0.84096,0.060616591973555,0.1265843073927,0,0,0.010351771017744,0.0999897564200861,0.105595111653095,0.0633941093969144,0.0833653171236027,0.0809817188484976,0.195527907506199,0.323788516988001,0.308903214344631,0.00482432266334217,0.0896577231392666,0.108278652296603,-0.410936203057501,-0.1265843073927,0.0952433406353513,0.0175876094515831,0.113375306838432,0.103454329633261,131.566332952809
6314,"Customer and information services supervisors",319.11957137476,199.751257936614,356.112637539222,156.361379602608,36.993066164462,3,259,367,391,"2-3",0.133564885820439,0.0518654717350609,-0.0557449451107827,-0.189309830931222,0.413644883881543,0.437937719226746,0.408861634833966,-0.00478324904757732,360,328.5,347,294,445,393,317,304,333,240,421,348,239,229,155,238,250,143,6.8855,0.91,1.5405,1.0044,0.5244,10.3059,6.8855,0.91,1.5405,1.0044,0.5244,10.3059,11.2632,3.4371,3.16,4.988,1.5229,9.3702,0.229491603404647,0.409271794871795,0.0811777399709849,0.0610241347668068,0.0245333333333333,0.0269669046040607,0.367447328945768,0.201714713195283,0.213022697769561,0.322938288920056,0.347599832646978,0.337906282832528,0.10172041422849,0.0298967565341022,0.0282286207377892,0.131648259029692,0.0619306441108601,0.0731054295719579,-0.148313863433662,-0.0340572301627461,-0.154424631176207,0.0149679939124717,-0.073491793490701,-0.0585428294577343,119.368313438146
6316,"Other services supervisors",319.11957137476,199.751257936614,351.309321399379,151.558063462765,32.1897500246185,3,261,369,387,"2-3",0.133564885820439,0.0518654717350609,-0.0557449451107827,-0.189309830931222,0.413644883881543,0.437937719226746,0.408861634833966,-0.00478324904757732,333.75,350.625,327.5,308.25,436.75,358.5,317,304,333,240,421,348,239,229,155,238,250,143,7.79995833333334,1.06508333333334,1.7439,1.16203333333334,0.468608333333333,9.82573333333334,6.8855,0.91,1.5405,1.0044,0.5244,10.3059,11.2632,3.4371,3.16,4.988,1.5229,9.3702,0.229491603404647,0.409271794871795,0.0939180005684491,0.0610241347668068,0.0245333333333333,0.0240978570207244,0.367447328945768,0.201714713195283,0.24299982735184,0.322938288920056,0.347599832646978,0.321762835329551,0.10172041422849,0.0298967565341022,0.0331485899436993,0.131648259029692,0.0619306441108601,0.0834783939074557,-0.135573602836198,-0.0369262777460824,-0.124447501593929,-0.00117545359050503,-0.0685718242847909,-0.0481698651222364,119.368313438146
9241,"Power engineers and power systems operators",259.948815053434,121.288882918342,266.651743902253,145.362860983911,6.702928848819,2,138,321,311,"2-3",-0.604084484189465,-0.639143903222765,-0.722570344602137,-0.118485860412672,0.246463927142172,0.262125776788245,0.244524590286963,-0.00193933685520881,349,205,367,286,173,351,342,178,352,273,187,359,67,67,272,271,129,198,6.0237125,6.9695609375,1.7772890625,1.038759375,1.0219921875,10.430834375,5.720275,5.8806109375,1.440740625,0.90755625,1.0185921875,8.8292359375,7.44557037037037,7.67389506172839,2.51549135802469,9.16245679012346,3.19633827160494,7.64134074074074,0.421553107436092,0.751791326369105,0.0839547375907733,0.128080489491577,0.0476534356725146,0.0525552361296869,0.238468126085192,0.165544787725087,0.184772186381338,0.262319100306478,0.296541115162391,0.342106640050431,0.232068098552427,0.19501358433875,0.220466255646993,0.103356014733046,0.0579201524848641,0.0851811645785876,-0.337598369845319,-0.0755252533618898,-0.0536959397038534,0.0797875397439531,-0.0116018429054343,-0.0181748501544588,138.659932135092
6332,"Bakers",315.925864747473,200.416711230017,342.1061339949,141.689422764883,26.180269247427,3,262,365,379,"2-3",0.139821020719943,0.0577260445794459,-0.0500894808438273,-0.18991050156377,0.415062775173141,0.439428811436076,0.410255406402778,-0.0048073687703632,229,467,383,444,293,356,212.5,443.5,357,418,269,314,166,82,352,374,331,294,5.3965,3.4608,1.7472,1.54,0,3.422,5.3965,3.4608,1.7472,1.54,0,3.422,4.7475,2.015,1.7548,6.2208,2.9184,3.9674,0.286211180124224,0.510424615384615,0.124466068852366,0.11694322339185,0,0,0.147313404597484,0.155494438977753,0.164211347573528,0.133499298737728,0.109574736609165,0.106466064299223,0.0579686067475188,0.114630808275422,0.109151935840006,0.0699636529648294,0.0702403254725704,0.0836466868391526,-0.161745111271857,-0.11694322339185,0.0168979429760448,-0.0270332344385054,0.0511833290924873,0.0136830338743232,115.509153517456
7284,"Plasterers, drywall installers and finishers and lathers",353.427065737758,242.220251821295,380.534848508895,138.3145966876,27.107782771137,2,305,392,402,"2-3",0.532829202974923,0.425885158400256,0.305184784668024,-0.227644418306899,0.50413420475344,0.533098696784917,0.497811643526258,-0.00632256122718122,229,467,498,419,360,469,212.5,443.5,475,386,327,432,120,161,475,409,294,415,0.812,2.3562,0.8601,1.54,0,4.7499,0.812,2.3562,0.8601,1.54,0,4.7499,0.420444444444445,2.60515555555556,0.867155555555555,7.37831111111111,1.94747777777778,2.70013333333333,0.339466809804974,0.605399886039886,0.124466068852366,0.0780373933721667,0,0,0.00112316865698762,0.0131862810527917,0.0139254946697612,0.0890649836372135,0.155489628607685,0.151110737549905,0.076125116311187,0.0779375224225674,0.074108853723843,0.0309983826252197,0.0345774404412533,0.038406486927549,-0.215000740952608,-0.0780373933721667,0.0128023260127736,0.0620457539126919,-0.00201626258734401,0.00740810430232927,111.206813916463
7234,"Boilermakers",235.732208591308,123.46231698856,260.703331572393,137.241014583833,24.971122981085,2,143,297,304,"2-3",-0.583651349552883,-0.620002712071928,-0.704099057672526,-0.120447708119643,0.251094895643755,0.266995826484779,0.249076781468204,-0.00201811417555076,193,467,430,433,109,497,180.5,443.5,400,404,93,477,117,131,337,373,41,321,3.7496,10.0835,0.2709,1.75,0,3.906,3.7496,10.0835,0.2709,1.75,0,3.906,5.085,15.2586,1.5438,7.791,2.262,3.9804,0.358454106280193,0.639261538461538,0.141438714604962,0.0906406151700814,0,0,0.15871589388759,0.104372766977182,0.110223830691161,0.133955119214586,0.126310038760896,0.122738390418155,0.465416351318923,0.334627752162532,0.319254977602376,0.0607013046302962,0.0108906273869731,0.00835854894094447,-0.217015391675232,-0.0906406151700814,-0.0484920631964292,-0.0112167287964312,-0.146161373716547,-0.0523427556893518,112.269891602748
8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",221.573229054374,125.123279605424,260.86283363515,135.739554029726,39.289604580776,2,145,288,305,"2-3",-0.568036119607901,-0.605374799783519,-0.689983093679942,-0.121946974072041,0.254633933549897,0.270717572913186,0.25255561686536,-0.00207831668453756,304,299,246,303,222,218,294.5,168,320,325,173,170,59,58,354,298,197,319,10.0824388888889,5.40388888888889,2.89647222222222,1.24936666666667,0.708,9.97588055555556,7.10751111111111,6.42027777777778,3.1262,1.15493333333333,1.0746,7.53245555555556,4.67273333333333,5.25093333333333,1.57972222222222,9.49324444444445,3.53966666666667,6.44688888888889,0.436772231168367,0.778932877492878,0.100976465944925,0.141838003609062,0.0502736842105263,0.0364084066736746,0.144787401291043,0.2086061936754,0.317822498750669,0.220437899329905,0.251702248393223,0.326810861292055,0.157524145894736,0.212940571153542,0.170795810086192,0.0622781962661858,0.12567840286879,0.142257108534774,-0.335795765223441,-0.105429596935387,0.173035097459626,0.10637296196215,0.0132716641914561,0.0799789122685887,96.44994944895
2271,"Air pilots, flight engineers and flying instructors",63.2566460165122,104.948935135141,236.986857489496,132.037922354355,173.730211472984,2,110,60,277,"2-3",-0.757701452646844,-0.78304799868105,-0.861438078412941,-0.103736625766097,0.211648155852675,0.225512585326233,0.210301069445053,-0.00134708640762179,328,273,281,342,168,159,408.5,76.5,50,104,144,22,205,180,193,256,108,34,9.0951,7.22792777777778,3.34283333333333,1.19191111111111,0.772066666666666,8.14988888888889,16.3072,7.4782,9.6685,0.5244,2.1056,15.6716,9.5477,8.845725,7.19625,5.5055,1.8073,8.4816,0.253301127214171,0.451733333333333,0.0963327859879583,0.0724203288226738,0.0985076023391813,0.0397029903660853,0.309488898198576,0.494175127967146,0.285456250081953,0.291781206171108,0.533130020158432,0.26542009292335,0.268120189024053,0.24808328571998,0.228662861114989,0.308829081139927,0.388689667371536,0.165020569136096,-0.156968341226212,-0.0327173384565885,-0.0240326481166224,-0.026361113247758,-0.0394573279090639,-0.143808512003831,-41.6922891186288
7252,"Steamfitters, pipefitters and sprinkler system installers",154.009349663404,41.7597680398341,166.299748735898,124.539980696064,12.290399072494,2,35,170,181,"2-3",-1.35176260983778,-1.33954793700774,-1.39846160825182,-0.0466989984140369,0.0770100518174947,0.0839235726878847,0.0779532917310696,0.000943239913574909,78,422,426,486,70,387,58,372,466.5,466.5,79.5,379.5,84.5,135.5,51.5,160.5,11.5,50.5,3.895,11.9168,1.5675,2.7936,0.1272,1.4651,1.4356,11.324,1.302,3.24,0.28,1.3311,15.437,23.6562,5.9247,8.9262,2.2,12.129,0.410683229813665,0.732406153846154,0.225784681783098,0.0881562128090977,0.0130994152046784,0.0065411713684907,0.508459802424423,0.0325435429749219,0.114990231173702,0.419670406732118,0.0372775397722754,0.0406740911956293,0.723773835674598,0.375835448252036,0.377415834422547,0.25301136064336,0.0523425502319635,0.0744823717403868,-0.184898548030567,-0.081615041440607,-0.393469571250721,-0.378996315536488,-0.346358001252051,-0.178528988902973,112.24958162357
7253,"Gas fitters",154.009349663404,41.7597680398341,166.299748735898,124.539980696064,12.290399072494,2,36,171,182,"2-3",-1.35176260983778,-1.33954793700774,-1.39846160825182,-0.0466989984140369,0.0770100518174947,0.0839235726878847,0.0779532917310696,0.000943239913574909,78,422,426,486,70,387,58,372,466.5,466.5,79.5,379.5,84.5,135.5,51.5,160.5,11.5,50.5,3.895,11.9168,1.5675,2.7936,0.1272,1.4651,1.4356,11.324,1.302,3.24,0.28,1.3311,15.437,23.6562,5.9247,8.9262,2.2,12.129,0.410683229813665,0.732406153846154,0.225784681783098,0.0881562128090977,0.0130994152046784,0.0065411713684907,0.508459802424423,0.0325435429749219,0.114990231173702,0.419670406732118,0.0372775397722754,0.0406740911956293,0.723773835674598,0.375835448252036,0.377415834422547,0.25301136064336,0.0523425502319635,0.0744823717403868,-0.184898548030567,-0.081615041440607,-0.393469571250721,-0.378996315536488,-0.346358001252051,-0.178528988902973,112.24958162357
7361,"Railway and yard locomotive engineers",191.531444955181,168.892052619701,292.343377390825,123.451324771124,100.811932435644,3,218,256,339,"2-3",-0.156552171631953,-0.219908103469225,-0.318006977182131,-0.161454805550178,0.34789271326605,0.368790987081415,0.344227973188245,-0.0036647400778051,465.5,411.5,393,390,268,139,395,443.5,364,446,268,55,370,427,327,411,304,45,4.898125,4.0657,3.481,0.3125,0.140625,6.132,5.1641,3.5109,6.006,0.572025,0,2.17195,5.4636,2.448,6.547975,2.7225,0.444375,2.601675,0.125258799171843,0.223384615384615,0.0252569133223146,0.0178065532122922,0,0.00723154263910381,0.17150695298458,0.148280475426273,0.147873969028231,0.0856127279102384,0.066351669553852,0.197577642361841,0.0712901260775663,0.116295061055821,0.128342195094095,0.280371503573247,0.241451118811961,0.172066773195525,-0.100001885849528,-0.0105750105731884,-0.0236329839563492,0.111964914451602,0.0570520690165291,-0.108304730377722,22.63939233548
7291,"Roofers and shinglers",303.642289220063,214.559225531465,330.01258790553,115.453362374065,26.370298685467,2,278,349,368,"2-3",0.272779228553822,0.1822775887495,0.0701030030910407,-0.202676225462781,0.445196442055716,0.471118177322883,0.439876470030057,-0.00531997202565943,281.5,467,481,435,170,436,266,443.5,454,405,151,395,86,422.5,422,464,164,282,2.0178,7.1703,1.1928,1.3125,0,3.7584,2.0178,7.1703,1.1928,1.3125,0,3.7584,2.5404,6.2238,1.855,8.9096,0.4636,1.1544,0.409919484702093,0.731044102564102,0.106079035953721,0.0185769182992262,0,0,0.0727461924132059,0.0506157012351274,0.0534531817526192,0.0348667601683029,0.121206463146029,0.117776003362051,0.187455005260923,0.23785527312348,0.226834638275193,0.0743621709890959,0.0479525298899279,0.0553734743140787,-0.303840448748372,-0.0185769182992262,-0.0192930106605867,0.0829092431937479,0.0393796330142692,-0.0189886966750172,89.083063688598
3236,"Massage therapists",395.303902622238,228.73998235863,337.193683580961,108.453701222331,-58.110219041277,2,293,422,374,"2-3",0.406096966353448,0.307165930573033,0.1906204974208,-0.215476468932648,0.475411592860184,0.502893233870066,0.469577631457726,-0.00583396140245812,155,467,416,415,424,477,284,443.5,439,393,428,438,433,473,425,394,408,68,4.2048,1.2474,0.7268,1.96,0,4.8805,2.768,0.8308,0.7632,1.215,0,4.4969,2.3975,0.8932,4.6716,1.5943,0.01,3.2864,0.0733517368299977,0.130814358974359,0.158411360357557,0.000400710058223171,0,0,0.0679182939848913,0.0739027729060415,0.125145876768551,0.109621318373072,0.146741629755644,0.155501575961336,0.0234557190236219,0.0272658419591012,0.0389325279494436,0.198003546908746,0.0306819004124689,0.0316084724441573,0.0850596235275594,-0.000400710058223171,0.0572275827836597,0.0458802575882648,0.0154768089258217,-0.166395074464589,166.563920263608
5211,"Library and public archive technicians",104.573786795703,143.502205727334,251.496311049788,107.994105322454,146.922524254085,2,187,108,297,"2-3",-0.39525007697118,-0.443513649787237,-0.533786767088876,-0.138536690117696,0.293794186501552,0.311899536888585,0.291049715471463,-0.00274447103008946,418.5,166.5,179,214,401,355,452.5,101.5,27,225,482,311,208,385,49,150,286,230,11.847,1.4841,1.76,0.69,1.215,12.87,19.0536,0.105,1.7784,0.28,1.62,10.9158,15.5572,2.7599,2.2935,5.4858,0.6816,12.6945,0.252394755003451,0.450116923076923,0.0557672646156706,0.0273123975684914,0.0757894736842105,0.0624805284018569,0.512520777869373,0.57942654577173,0.375667099379778,0.439498597475456,0.368688387982393,0.424112628703509,0.0808859271838985,0.00315576874526635,0.0464417598314785,0.0936111745184457,0.0714946169988663,0.0842994594227041,-0.19662749038778,0.0351681308333655,-0.136853678489595,-0.0153859687719468,-0.03444416735242,-0.00931171509574157,-38.928418931631
